BGC_name,BGC_full,Class,BiG-SCAPE class,Product Prediction,Clan,Family,Pfam_vector,Pfam_vector_length,Pfam_descriptor
Aq_RZ0_20,Aq_RZ0_20.1.region001,PKSother,PKSother,transAT-PKS.PKS-like,3,108,['PF17148.4 PF16313.5 PF00551.19 PF13852.6 PF00561.20 PF01497.18 PF00215.24 PF05222.15 PF07508.13 PF00239.21 PF01527.20 PF13276.6 PF13683.6 PF01841.19 PF13340.6 PF01648.20 PF00698.21 PF00364.22 PF00378.20 PF08540.10 PF01154.17 PF02801.22 PF00109.26 PF00550.25 PF00698.21 PF00975.20 PF00550.25 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00550.25 PF00378.20 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00550.25 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00550.25 PF14765.6 PF02801.22 PF00109.26 PF13621.6 PF00550.25 PF08659.10 PF02801.22 PF00109.26 PF00550.25 PF16197.5 PF02801.22 PF00109.26 PF00561.20 PF04055.21 PF02357.19 PF13508.7 PF00196.19 PF12833.7 PF00753.27'],86.0,DUF5117;DUF4953;Formyl_trans_N;DUF4197;Abhydrolase_1;Peripla_BP_2;OMPdecase;AlaDh_PNT_N;Recombinase;Resolvase;HTH_Tnp_1;HTH_21;rve_3;Transglut_core;DUF4096;ACPS;Acyl_transf_1;Biotin_lipoyl;ECH_1;HMG_CoA_synt_C;HMG_CoA_synt_N;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Acyl_transf_1;Thioesterase;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;PP-binding;ECH_1;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;PP-binding;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;PP-binding;PS-DH;Ketoacyl-synt_C;ketoacyl-synt;Cupin_8;PP-binding;KR;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;Abhydrolase_1;Radical_SAM;NusG;Acetyltransf_7;GerE;HTH_18;Lactamase_B
Aq_RZ0_39,Aq_RZ0_39.1.region001,PKSother,Others,resorcinol.T3PKS.arylpolyene,3,110,['PF01494.19 PF00221.19 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF14903.6 PF13561.6 PF00109.26 PF02801.22 PF00550.25 PF03279.13 PF08541.10 PF14399.6 PF16169.5 PF00005.27 PF12698.7 PF03061.22 PF02801.22 PF00550.25 PF00109.26 PF02801.22 PF13723.6 PF01522.21 PF03548.15 PF07977.13 PF15902.5 PF00535.26 PF09835.9 PF03176.15 PF03176.15 PF01553.21 PF01593.24 PF03417.16 PF00501.28 PF08323.11 PF00534.20 PF00483.23 PF02922.18 PF00128.24 PF02806.18 PF16338.5 PF13802.6 PF01055.26 PF17137.4 PF01435.18 PF11700.8 PF13648.6 PF13488.6 PF00691.20 PF17785.1 PF10672.9 PF13648.6 PF13488.6 PF00691.20 PF01494.19 PF13649.6 PF00195.19 PF02797.15 PF07977.13 PF00109.26 PF02801.22 PF00550.25 PF01648.20 PF00675.20 PF05193.21 PF00675.20 PF05193.21 PF04264.13 PF07690.16 PF14059.6 PF00155.21 PF00488.21'],75.0,FAD_binding_3;Lyase_aromatic;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;WG_beta_rep;adh_short_C2;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Lip_A_acyltrans;ACP_syn_III_C;BtrH_N;DUF4872;ABC_tran;ABC2_membrane_3;4HBT;Ketoacyl-synt_C;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Ketoacyl-synt_2;Polysacc_deac_1;LolA;FabA;Sortilin-Vps10;Glycos_transf_2;DUF2062;MMPL;MMPL;Acyltransferase;Amino_oxidase;AAT;AMP-binding;Glyco_transf_5;Glycos_transf_1;NTP_transferase;CBM_48;Alpha-amylase;Alpha-amylase_C;DUF4968;Gal_mutarotas_2;Glyco_hydro_31;DUF5110;Peptidase_M48;ATG22;Lipocalin_4;Gly-zipper_Omp;OmpA;PUA_3;Methyltrans_SAM;Lipocalin_4;Gly-zipper_Omp;OmpA;FAD_binding_3;Methyltransf_25;Chal_sti_synt_N;Chal_sti_synt_C;FabA;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ACPS;Peptidase_M16;Peptidase_M16_C;Peptidase_M16;Peptidase_M16_C;YceI;MFS_1;DUF4251;Aminotran_1_2;MutS_V
Aq_RZ0_87,Aq_RZ0_87.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,117,['PF00501.28 PF02771.16 PF02770.19 PF00441.24 PF00550.25 PF00296.20 PF01609.21 PF14294.6 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF00550.25 PF00975.20 PF00698.21 PF00201.18 PF00067.22 PF00258.25 PF00667.20 PF00175.21 PF01381.22 PF13657.6 PF07804.12 PF12762.7'],27.0,AMP-binding;Acyl-CoA_dh_N;Acyl-CoA_dh_M;Acyl-CoA_dh_1;PP-binding;Bac_luciferase;DDE_Tnp_1;DUF4372;Condensation;AMP-binding;AMP-binding_C;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PP-binding;Thioesterase;Acyl_transf_1;UDPGT;p450;Flavodoxin_1;FAD_binding_1;NAD_binding_1;HTH_3;Couple_hipA;HipA_C;DDE_Tnp_IS1595
Aq_RZ0_88,Aq_RZ0_88.1.region001,PKSother,PKSother,transAT-PKS.PKS-like,3,118,['PF03060.15 PF00698.21 PF00378.20 PF00378.20 PF08540.10 PF01154.17 PF02801.22 PF00109.26 PF00550.25 PF00975.20 PF00550.25 PF02801.22 PF00109.26 PF00550.25 PF00550.25 PF00550.25 PF00550.25 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08242.12 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6'],36.0,NMO;Acyl_transf_1;ECH_1;ECH_1;HMG_CoA_synt_C;HMG_CoA_synt_N;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Thioesterase;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;PP-binding;PP-binding;PP-binding;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Methyltransf_12;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH
Aq_RZ0_89,Aq_RZ0_89.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,119,['PF13358.6 PF13592.6 PF13518.6 PF01755.17 PF04542.14 PF08281.12 PF13546.6 PF13592.6 PF00202.21 PF00501.28 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF00698.21 PF08659.10 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25'],21.0,DDE_3;HTH_33;HTH_28;Glyco_transf_25;Sigma70_r2;Sigma70_r4_2;DDE_5;HTH_33;Aminotran_3;AMP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;Acyl_transf_1;KR;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding
Aq_W01_07,Aq_W01_07.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,125,['PF04087.14 PF00483.23 PF10263.9 PF14257.6 PF00106.25 PF04389.17 PF00198.23 PF02817.17 PF00364.22 PF00364.22 PF00676.20 PF00383.23 PF03781.16 PF08245.12 PF02875.21 PF10851.8 PF01648.20 PF00561.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00005.27 PF00975.20 PF14905.6 PF07993.12 PF00550.25 PF00550.25 PF02801.22 PF00109.26 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF18563.1 PF02668.16 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF18563.1 PF00550.25 PF00698.21 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF05050.12 PF00501.28 PF00296.20 PF00501.28 PF00668.20 PF00550.25 PF00501.28 PF00668.20 PF00550.25 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF02357.19 PF02357.19 PF12833.7 PF02897.15 PF00326.21 PF08245.12 PF02472.16 PF01618.16 PF06450.12 PF06450.12 PF00208.21 PF02812.18 PF02771.16 PF02770.19 PF00441.24 PF12833.7'],95.0,DUF389;NTP_transferase;SprT-like;DUF4349;adh_short;Peptidase_M28;2-oxoacid_dh;E3_binding;Biotin_lipoyl;Biotin_lipoyl;E1_dh;dCMP_cyt_deam_1;FGE-sulfatase;Mur_ligase_M;Mur_ligase_C;DUF2652;ACPS;Abhydrolase_1;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;ABC_tran;Thioesterase;OMP_b-brl_3;NAD_binding_4;PP-binding;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;TubC_N;TauD;PP-binding;AMP-binding_C;AMP-binding;Condensation;TubC_N;PP-binding;Acyl_transf_1;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Methyltransf_21;AMP-binding;Bac_luciferase;AMP-binding;Condensation;PP-binding;AMP-binding;Condensation;PP-binding;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;NusG;NusG;HTH_18;Peptidase_S9_N;Peptidase_S9;Mur_ligase_M;ExbD;MotA_ExbB;NhaB;NhaB;ELFV_dehydrog;ELFV_dehydrog_N;Acyl-CoA_dh_N;Acyl-CoA_dh_M;Acyl-CoA_dh_1;HTH_18
Aq_W01_12,Aq_W01_12.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,127,['PF13412.6 PF01037.21 PF04450.12 PF00801.20 PF00754.25 PF00801.20 PF00754.25 PF04450.12 PF00326.21 PF00930.21 PF02357.19 PF00291.25 PF02423.15 PF02668.16 PF05721.13 PF00664.23 PF00005.27 PF12704.7 PF02687.21 PF12704.7 PF02687.21 PF00109.26 PF02801.22 PF16197.5 PF00698.21 PF14765.6 PF00107.26 PF08659.10 PF00550.25 PF00501.28 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF00698.21 PF08659.10 PF00550.25 PF00668.20 PF00501.28 PF00550.25 PF00668.20 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20'],46.0,HTH_24;AsnC_trans_reg;BSP;PKD;F5_F8_type_C;PKD;F5_F8_type_C;BSP;Peptidase_S9;DPPIV_N;NusG;PALP;OCD_Mu_crystall;TauD;PhyH;ABC_membrane;ABC_tran;MacB_PCD;FtsX;MacB_PCD;FtsX;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;Acyl_transf_1;PS-DH;ADH_zinc_N;KR;PP-binding;AMP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;Acyl_transf_1;KR;PP-binding;Condensation;AMP-binding;PP-binding;Condensation;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation
Aq_AD10_region003,Aq_AD10_region003,PKSother,PKSother,T3PKS,3,138,['PF16338.5 PF13802.6 PF01055.26 PF17137.4 PF00400.32 PF00400.32 PF00400.32 PF00400.32 PF00657.22 PF00656.22 PF01435.18 PF11700.8 PF11700.8 PF13648.6 PF13488.6 PF00691.20 PF01494.19 PF13649.6 PF00195.19 PF02797.15 PF13561.6 PF07977.13 PF07859.13 PF00109.26 PF02801.22 PF00550.25 PF01648.20 PF04264.13 PF06170.12 PF05732.11 PF00916.20 PF01740.21 PF00753.27 PF00581.20 PF00581.20 PF00581.20 PF00027.29 PF13545.6 PF00578.21 PF10417.9 PF04116.13 PF11127.8 PF03625.14 PF03625.14 PF07992.14 PF04191.13 PF07690.16'],47.0,DUF4968;Gal_mutarotas_2;Glyco_hydro_31;DUF5110;WD40;WD40;WD40;WD40;Lipase_GDSL;Peptidase_C14;Peptidase_M48;ATG22;ATG22;Lipocalin_4;Gly-zipper_Omp;OmpA;FAD_binding_3;Methyltransf_25;Chal_sti_synt_N;Chal_sti_synt_C;adh_short_C2;FabA;Abhydrolase_3;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ACPS;YceI;DUF983;RepL;Sulfate_transp;STAS;Lactamase_B;Rhodanese;Rhodanese;Rhodanese;cNMP_binding;HTH_Crp_2;AhpC-TSA;1-cysPrx_C;FA_hydroxylase;DUF2892;DUF302;DUF302;Pyr_redox_2;PEMT;MFS_1
Aq_aggregata_02,Aq_aggregata_02.1.region001,PKSother,PKSother,T3PKS,3,138,['PF00005.27 PF00664.23 PF03412.15 PF13437.6 PF10439.9 PF05147.13'],6.0,MFS_1;PEMT;Pyr_redox_2;DUF302;DUF302;DUF2892;FA_hydroxylase;1-cysPrx_C;AhpC-TSA;HTH_Crp_2;cNMP_binding;Rhodanese;Rhodanese;Rhodanese;Lactamase_B;STAS;Sulfate_transp;RepL;DUF983;YceI;ACPS;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;Abhydrolase_3;FabA;adh_short_C2;Chal_sti_synt_C;Chal_sti_synt_N;Methyltransf_25;FAD_binding_3;OmpA;Gly-zipper_Omp;Lipocalin_4;ATG22;ATG22;Peptidase_M48;Peptidase_C14;Lipase_GDSL;WD40;WD40;WD40;WD40;DUF5110;Glyco_hydro_31;Gal_mutarotas_2;DUF4968
Aq_longa_48,Aq_longa_48.region002,PKSother,PKSother,T3PKS,3,176,['PF14109.6 PF04468.12 PF12368.8 PF00581.20 PF17773.1 PF00154.21 PF04542.14 PF08281.12 PF01553.21 PF00579.25 PF00856.28 PF13612.6 PF01409.20 PF02912.18 PF13648.6 PF02674.16 PF10688.9 PF00195.19 PF02797.15 PF07876.12 PF01740.21 PF00916.20 PF00916.20 PF00484.19 PF08239.11 PF13432.6 PF13584.6 PF13414.6 PF13432.6 PF00092.28 PF00092.28 PF07584.11 PF01882.18 PF17863.1 PF07726.11 PF00106.25 PF04326.14 PF00149.28 PF01810.18 PF00027.29 PF07719.17 PF00144.24'],42.0,DUF4255;GerE;Radical_SAM;HD;FA_desaturase_2;Acyltransferase;Disulph_isomer;TerB;DnaJ;Lycopene_cycl;EamA;EamA;Gate;FeoB_C;Gate;FeoB_N;FeoA;SCO1-SenC;Peptidase_M50;Thioredoxin_4;VKOR;Peptidase_C39
Aq_longa_70,Aq_longa_70.region002,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,183,['PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00668.20 PF00501.28 PF13193.6 PF00550.25 PF00975.20 PF00296.20 PF12099.8 PF00072.24 PF00717.23 PF04542.14 PF13280.6 PF01139.17 PF01145.25 PF06170.12 PF13545.6 PF00916.20 PF01740.21 PF00753.27 PF00581.20 PF00581.20 PF00282.19 PF13434.6 PF07690.16 PF13523.6 PF04183.12 PF06276.12 PF13523.6 PF04183.12 PF06276.12 PF00881.24 PF04116.13 PF07786.12 PF00378.20 PF00258.25'],67.0,PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Condensation;AMP-binding;AMP-binding_C;PP-binding;Thioesterase;Bac_luciferase;DUF3575;Response_reg;Peptidase_S24;Sigma70_r2;WYL;RtcB;Band_7;DUF983;HTH_Crp_2;Sulfate_transp;STAS;Lactamase_B;Rhodanese;Rhodanese;Pyridoxal_deC;K_oxygenase;MFS_1;Acetyltransf_8;IucA_IucC;FhuF;Acetyltransf_8;IucA_IucC;FhuF;Nitroreductase;FA_hydroxylase;DUF1624;ECH_1;Flavodoxin_1
Aq_AU58_14,Aq_AU58_14.1.region005,PKSother,PKSother,T3PKS,3,187,['PF15891.5 PF14124.6 PF01661.21 PF01885.16 PF00149.28 PF18127.1 PF04095.16 PF00027.29 PF13545.6 PF08534.10 PF04116.13 PF00494.19 PF01593.24 PF13411.6 PF08281.12 PF04542.14 PF04773.13 PF16344.5 PF07660.14 PF13715.6 PF07715.15 PF00593.24 PF01551.22 PF05569.11 PF03965.16'],25.0,DUF2807;Acyl-ACP_TE;MgtE;CBS;CBS;MgtE_N;RrnaAD;DUF4286;TPR_6;TPR_8;TPR_19;tRNA-synt_2b;Seryl_tRNA_N;HisKA_3;TPR_8;VKG_Carbox;Flavokinase;FAD_syn;Pept_tRNA_hydro;Ribosomal_TL5_C;Ribosomal_L25p;Pribosyl_synth;Pribosyltran_N;NusG;PP-binding;DUF2156;Beta_elim_lyase;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;Aminotran_3;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Thioesterase;MMPL;MMPL;LolA_like;NAD_binding_8;GMC_oxred_N;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;ECH_1;ECH_1;ECH_1;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;C_GCAxxG_C_C;C_GCAxxG_C_C;Aminotran_5;Methyltransf_31;Aminotran_5;Aminotran_5;HMG_CoA_synt_N;HMG_CoA_synt_C;ECH_1;Acyl_transf_1;Lactamase_B;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Acyl_transf_1;Metalloenzyme;ACPS;PP-binding;DUF4386;FabA;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;NAD_binding_8;PP-binding;CarbopepD_reg_2;Plug;TonB_dep_Rec;PepSY_TM;PD40;PD40;PD40;PD40;DUF2911;TPR_17;His_kinase;Response_reg;LytTR;Fer4_12;NRDD;Rrf2
Aq_Aq349_7,Aq_Aq349_7.region002,PKSother,PKSother,T3PKS,3,187,['PF13304.6 PF14059.6 PF07690.16 PF13620.6 PF00089.26 PF04264.13 PF05406.15 PF13569.6 PF01648.20 PF00550.25 PF02801.22 PF00109.26 PF07859.13 PF07977.13 PF13561.6 PF02797.15 PF00195.19 PF13649.6 PF01494.19 PF00691.20 PF13441.6 PF13648.6 PF11700.8 PF01435.18 PF17137.4 PF01055.26 PF13802.6 PF16338.5 PF02806.18 PF00128.24 PF02922.18 PF00483.23 PF00534.20 PF08323.11 PF08713.11 PF13738.6 PF13280.6 PF08279.12 PF00999.21 PF02253.15'],40.0,AAA_21;DUF4251;MFS_1;CarboxypepD_reg;Trypsin;YceI;WGR;DUF4132;ACPS;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;Abhydrolase_3;FabA;adh_short_C2;Chal_sti_synt_C;Chal_sti_synt_N;Methyltransf_25;FAD_binding_3;OmpA;Gly-zipper_YMGG;Lipocalin_4;ATG22;Peptidase_M48;DUF5110;Glyco_hydro_31;Gal_mutarotas_2;DUF4968;Alpha-amylase_C;Alpha-amylase;CBM_48;NTP_transferase;Glycos_transf_1;Glyco_transf_5;DNA_alkylation;Pyr_redox_3;WYL;HTH_11;Na_H_Exchanger;PLA1
Aq_Aq78_contig_1,Aq_Aq78_contig_1.region001,PKSother,PKSother,T3PKS,3,187,['PF00041.21 PF00629.23 PF00041.21 PF00246.24 PF05114.13 PF00171.22 PF05610.11 PF13847.6 PF01050.18 PF04116.13'],10.0,fn3;MAM;fn3;Peptidase_M14;DUF692;Aldedh;DUF779;Methyltransf_31;MannoseP_isomer;FA_hydroxylase
Aq_W01_01,Aq_W01_01.1.region001,PKSother,PKSother,T3PKS,3,187,['PF01223.23 PF04326.14 PF01381.22 PF14059.6 PF07690.16 PF04264.13 PF05193.21 PF00675.20 PF05193.21 PF00675.20 PF01648.20 PF00550.25 PF02801.22 PF00109.26 PF07859.13 PF07977.13 PF13561.6 PF02797.15 PF00195.19 PF13649.6 PF01494.19 PF00691.20 PF13441.6 PF13648.6 PF11700.8 PF01435.18 PF17137.4 PF01055.26 PF13802.6 PF16338.5 PF02806.18 PF00128.24 PF02922.18 PF00483.23 PF00534.20 PF08323.11 PF08713.11 PF13280.6 PF08279.12 PF00999.21 PF02678.16 PF05726.13 PF10672.9 PF17785.1'],44.0,Endonuclease_NS;AlbA_2;HTH_3;DUF4251;MFS_1;YceI;Peptidase_M16_C;Peptidase_M16;Peptidase_M16_C;Peptidase_M16;ACPS;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;Abhydrolase_3;FabA;adh_short_C2;Chal_sti_synt_C;Chal_sti_synt_N;Methyltransf_25;FAD_binding_3;OmpA;Gly-zipper_YMGG;Lipocalin_4;ATG22;Peptidase_M48;DUF5110;Glyco_hydro_31;Gal_mutarotas_2;DUF4968;Alpha-amylase_C;Alpha-amylase;CBM_48;NTP_transferase;Glycos_transf_1;Glyco_transf_5;DNA_alkylation;WYL;HTH_11;Na_H_Exchanger;Pirin;Pirin_C;Methyltrans_SAM;PUA_3
Aq_atlantica_1,Aq_atlantica_1.1.region002,PKSother,PKSother,T3PKS,3,187,['PF12833.7 PF05610.11 PF00171.22 PF05114.13 PF00246.24 PF00041.21 PF00629.23 PF00041.21'],8.0,ABC_tran;ABC_membrane;Peptidase_C39;HlyD_3;Bacteriocin_IIc;LANC_like
Aq_macrocephali_12,Aq_macrocephali_12.region002,PKSother,PKSother,T3PKS,3,187,['PF04116.13 PF01050.18 PF13847.6 PF05610.11 PF05610.11 PF00171.22 PF05114.13 PF00246.24 PF00041.21 PF00629.23 PF00041.21'],11.0,FA_hydroxylase;MannoseP_isomer;Methyltransf_31;DUF779;DUF779;Aldedh;DUF692;Peptidase_M14;fn3;MAM;fn3
Aq_megaterium_65,Aq_megaterium_65.region002,PKSother,PKSother,T3PKS,3,187,['PF12833.7 PF05610.11 PF00171.22 PF05114.13 PF00246.24 PF00041.21 PF00629.23 PF00041.21'],8.0,Sigma70_r2;Sigma70_r4_2;PLA1;Na_H_Exchanger;HTH_11;WYL;DNA_alkylation;Glyco_transf_5;Glycos_transf_1;NTP_transferase;CBM_48;Alpha-amylase;Alpha-amylase_C;DUF4968;Gal_mutarotas_2;Glyco_hydro_31;DUF5110;Peptidase_M48;ATG22;Lipocalin_4;Gly-zipper_YMGG;OmpA;FAD_binding_3;Methyltransf_25;Chal_sti_synt_N;Chal_sti_synt_C;adh_short_C2;FabA;Abhydrolase_3;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;ACPS;YceI;Trypsin;CarboxypepD_reg;MFS_1;DUF4251;Asparaginase_C;Asparaginase;Transglut_core2;QueC
Aq_spongiae_01,Aq_spongiae_01.1.region001,PKSother,PKSother,T3PKS,3,187,['PF01569.21 PF01022.20 PF06054.11 PF07693.14 PF07693.14 PF11127.8 PF13545.6 PF00027.29 PF14059.6 PF04264.13 PF05193.21 PF00675.20 PF05193.21 PF00675.20 PF01648.20 PF00550.25 PF02801.22 PF00109.26 PF07859.13 PF07977.13 PF13561.6 PF02797.15 PF00195.19 PF13649.6 PF01494.19 PF00691.20 PF13441.6 PF13648.6 PF11700.8 PF01435.18 PF00082.22 PF00082.22 PF17137.4 PF01055.26 PF13802.6 PF16338.5 PF02806.18 PF00128.24 PF02922.18 PF00483.23'],40.0,PAP2;HTH_5;CoiA;KAP_NTPase;KAP_NTPase;DUF2892;HTH_Crp_2;cNMP_binding;DUF4251;YceI;Peptidase_M16_C;Peptidase_M16;Peptidase_M16_C;Peptidase_M16;ACPS;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;Abhydrolase_3;FabA;adh_short_C2;Chal_sti_synt_C;Chal_sti_synt_N;Methyltransf_25;FAD_binding_3;OmpA;Gly-zipper_YMGG;Lipocalin_4;ATG22;Peptidase_M48;Peptidase_S8;Peptidase_S8;DUF5110;Glyco_hydro_31;Gal_mutarotas_2;DUF4968;Alpha-amylase_C;Alpha-amylase;CBM_48;NTP_transferase
Aq_macrocephali_5,Aq_macrocephali_5.region001,PKSother,PKSother,transAT-PKS-like,3,190,['PF06841.12 PF17482.2 PF04984.14 PF14065.6 PF04055.21 PF01966.22 PF03405.14 PF01553.21 PF06491.11 PF05099.13 PF00226.31 PF05834.12 PF00892.20 PF00892.20 PF07670.14 PF07664.12 PF07670.14 PF02421.18 PF04023.14 PF02630.14 PF02163.22'],21.0,Phage_T4_gp19;Phage_sheath_1C;Phage_sheath_1;DUF4255;Radical_SAM;HD;FA_desaturase_2;Acyltransferase;Disulph_isomer;TerB;DnaJ;Lycopene_cycl;EamA;EamA;Gate;FeoB_C;Gate;FeoB_N;FeoA;SCO1-SenC;Peptidase_M50
